# Reviews By User,User URL,State,Username,Country,Date Review Given,Invited,Review URL,Review Title,Review Body,Date of Experience,Rating,Company,Unfair
5,https://www.trustpilot.com/users/5fd7303b3a64c6001a4bbe66,HL,Henrietta lartey,GB,"May 13, 2021",False,https://www.trustpilot.com/reviews/609cdab1f9f4870b70020eaf,Do not recommend this service!!,"do not recommend this service!!
they love to charge you for waiting fee for absolutely no reason. they once charged me for a cancellation fee because the driver couldn’t be bothered to read the location that i’ve set for the pick up, he was in a totally different place and when he realised he couldn’t drive to me he cancelled my ride and charged me?? like it’s my fault he can’t do his job. the uber support service is the worst of it all such a useless service when you are demanding your money back. absolutely rip off",2021-05-13,1,Uber,
1,https://www.trustpilot.com/users/609c63dbafc3f3001973caf3,PA,pat alcox,US,"May 12, 2021",False,https://www.trustpilot.com/reviews/609c63e4f9f4870a94a09be7,Failure to show up.,"had confirmation for a ride to lax, 10 minutes after our pickup time we were notified that no driver was available..this happened at 3am, i will never use uber because of the inconvenience caused.",2021-05-12,1,Uber,
1,https://www.trustpilot.com/users/609c369dcdadea001996b1e8,SM,Sara McCracken,US,"May 12, 2021",False,https://www.trustpilot.com/reviews/609c36a1f9f4870a94a080df,Ripping off riders and drivers alike,"rip off for both the rider and the driver, they are charging more and more for rides and paying less and less to drivers, gas prices are rising and they pay you less lol",2021-05-12,1,Uber,
4,https://www.trustpilot.com/users/5f3c4fe865d92162a19c624a,,Soheila Soheil,US,"May 12, 2021",False,https://www.trustpilot.com/reviews/609c309af9f4870b7001c2cc,What the bozooki is market place fee ?,"what the bozooki is market place fee ?
charging me over $7 just stupid fees ( airport and market place)?
who gets that money ?
and me being nice and stupid tipped the driver $5 cash.
no more tips for your drivers. let them know

why are these charges not explained before the ride is booked?
ripoff",2021-05-12,3,Uber,
1,https://www.trustpilot.com/users/609bc785248bcf0019d16fc9,BR,Brian,US,"May 12, 2021",False,https://www.trustpilot.com/reviews/609bc792f9f4870b70013bae,Complete rip off for the driver and the…,"complete rip off for the driver and the passenger. uber is like a respect for the drivers relates and shines upon the poor customer service to the passengers. uber continues to steal from the drivers who have to pay for their own gas, pay for their own insurance, pay for the maintenance and repairs of the vehicle, and pay for the vehicle. it was recent theft from the drivers resulting in less drivers on the road especially with the increase in the cost of gas which pushes them to hold surge pricing against the passengers. passages of forced to pay a surge of anywhere up to $40 to which the surge allows them to steal for the funds from the driver when the surgeons are necessary if they paid the drivers properly to the initial 7525 split that used to exist when uber first started.",2021-05-12,1,Uber,
1,https://www.trustpilot.com/users/609b47a7910779001a9596b1,JW,Jaquana Williamson,US,"May 11, 2021",False,https://www.trustpilot.com/reviews/609b47adf9f4870b7000cdf5,Uber is getting worse by the day,uber is getting worse by the day. the cars are old as ever now so you’re not getting the comfort of riding. i even had a driver who smelled like pure alcohol. i’m over it. too expensive to be risking my life,2021-05-11,1,Uber,
1,https://www.trustpilot.com/users/609b0ae7bab7a70019f98561,CO,Consumer,US,"May 11, 2021",False,https://www.trustpilot.com/reviews/609b0af4f9f4870b7000be35,So I was in a fender bender and I’m…,"so i was in a fender bender and i’m waiting for a car to be delivered from carvana excellent company on thursday, may 13 at 5 pm. i have been uber if to and from west ashley to mount pleasant and then mount pleasant back to west ashley daily to comply with my commitments to my industry at my business.  as this has been an experience and i have had to travel from west ashley to mount pleasant where i own a business and have utilized uber to and from. although it may not seem cost effective it is very difficult to rent a car at this time in 2021 due to the nature that there are very limited cars. with that being said today i ordered an uber to drive me home from my business that i own in mount pleasant to west ashley as this is been my travel pattern for the last week spending $60 a day plus a great tip to each driver as i’m a hairdresser and i know how much we take pride in what we do for a living i require and request and mandate a mask in my establishment. uber asks do you have a mask you check the box and say yes very tired today i get an uber the uber pulls up i put my hand on the door knob mask on and he was down the window and he says are you christine i pull my mask to my chin as i’ve been vaccinated i’m a 58-year-old woman i’ve had both my vaccinations i pull my mask down i say yes i go to open the handle to get in the vehicle he immediately pulls the window up locks the door and says you don’t have a mask on and he drives off taking my hand with him i now have to have an x-ray on my hand as this man sped off i don’t even know what to say at this point i’m completely baffled...",2021-05-11,1,Uber,
1,https://www.trustpilot.com/users/609aa6c0910779001a95502e,BR,Brenda,US,"May 11, 2021",False,https://www.trustpilot.com/reviews/609aa6eaf9f4870a949f0e15,Yesterday Uber stole money from me.,"yesterday, may 10, 2021, i took uber from laguna woods, ca to la, ca. we made 2 stops trying to find a safe hostel and they were both in bad areas, they didn't even have signs! so i chose a motel near lax. during the ride uber charged me three times while i was still in the car. i showed them to the driver ali and asked him to call uber to alert them and he refused. the false charges added up to $156.08. the valid charge is $111. 79. but, they cleaned out my acct. i had to take a lyft to lax from a hotel. i am stuck at lax because i cannot afford to stay anywhere. i will be sleeping in the airport for 3 days. i don't have enough money for the baggage and will try to find help from ohio. there is no way to reach uber customer service, just their stupid app. they will not call you. who knows if i will get my money back? all the other reviews do not look hopeful.",2021-05-11,1,Uber,
3,https://www.trustpilot.com/users/5fb75f4a5e18920019713fce,AS,angela siame,CA,"Updated May 10, 2021",False,https://www.trustpilot.com/reviews/6099f2bef9f487069cf0e8cc,I had terrible experience with Uber,"i had terrible experience with uber.  l recently used  uber taxi and  they charged me $40 just  cleaning fee for  the mess ( about less than ten flower leaves  and about two tea spoons of earth from my flower pots). the mess area was about  16""x 8"" .i offered to clean it the driver declined. instead she did it herself in less than five minutes and then left and charged  exorbitant fee. i complained to the company about unfair charge but they sided with the driver. i was extremely disappointed with the company and l felt  that they ripped me off. the description of the charges on their website didn't reflect the fees they impose on me.this is so unfortunate for a company that provides public services for not  considering  the challenging times we are  living in.",2021-05-10,1,Uber,
1,https://www.trustpilot.com/users/6099992f845ded00190e19e8,OS,Omer Shareif,US,"May 10, 2021",False,https://www.trustpilot.com/reviews/60999937f9f487069cf0c459,Driver  dint came to pickup spot and…,driver  dint came to pickup spot and cancelled his ride and charge cancellation fees himself. poor app with poor pickup location. there is no customer service. i will delete my uber account. 0/5 for service.,2021-05-10,1,Uber,
5,https://www.trustpilot.com/users/5fd2f8e85d74f10019fb527d,,Clyde C McElroy,US,"May 10, 2021",False,https://www.trustpilot.com/reviews/60996e2ef9f487069cf090be,Poorly Designed App & Poor Policy,"i've been in marketing and sales for 40+ years. one thing you learn. customers want to say; i need a ride to xxxx and i'm willing to pay you.

they are not responsible for learning how to choose a destination in a poorly implemented app you made.

they don't care about your liability.

they don't care about your policy or rules.

those are all the responsibility of the company and those who work for that company.

i couldn't figure out how to choose the destination in the app. i was in a hurry. just going to my local walmart and right back.

i chose the option in the app, ""choose your destination later.""

i got into the uber. gave the driver the address of the local walmart where i needed to go.

he can't update whatever was his response. wanted me to open the uber app and go through whatever such and such to update it.

i got out of the car. i uninstalled uber and uber eats from my phone. will never use them again.

you can agree or disagree, but again, as a customer i should be able to tell the driver an address and be willing to pay for the ride. those are the extent of my responsibilities.

i can get into a cab and do that. i can post to the facebook group called arcade taxi and do that, *which is what i did).

if uber can't get to that simple level, then i have no use for them.",2021-05-10,1,Uber,
